PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
044zv,rnb1r1k1/pp2npp1/7p/q1b3Q1/2B5/2N5/PPP1NPPP/R1B1K2R w KQ - 0 12,g5h5 c5f2 e1f2 a5h5,1224,78,86,566,attackingF2F7 crushing discoveredAttack opening short,https://lichess.org/wPVc9tTp#22,Sicilian_Defense Sicilian_Defense_Marshall_Gambit
0450n,8/1p1P2p1/2b3k1/6P1/p3r2P/P5K1/8/3R4 b - - 2 40,e4e3 g3f2 e3f3 f2e2,2214,80,90,740,crushing defensiveMove endgame short,https://lichess.org/BXsGDCRe/black#79,
0459E,2k3r1/p1p2prp/2p5/2q5/2p5/2Q3Pb/PPPN1P1P/R3R1K1 w - - 3 18,c3c4 g7g3 h2g3 g8g3 g1h1 c5f2 e1e8 c8d7,2042,78,90,2757,crushing deflection kingsideAttack middlegame pin sacrifice veryLong,https://lichess.org/SLd2oCY8#34,Italian_Game Italian_Game_Two_Knights_Defense
0459c,6R1/P7/8/5k2/5pp1/1r6/5K2/8 b - - 0 52,b3b2 f2e1 b2b1 e1d2,1356,79,80,426,crushing defensiveMove endgame rookEndgame short,https://lichess.org/OmB5yZhu/black#103,
045AU,8/3q1p1R/4p3/3k1nQ1/4p2P/2B5/5PPK/3r4 w - - 9 37,g2g4 d7c7 h2g2 c7c3 g5d8 f5d6,1823,75,92,2257,crushing defensiveMove endgame fork long,https://lichess.org/l87gbnQ0#72,
045BS,8/8/2p3kp/1pPp1pp1/p2P1PP1/P4K1P/1P6/8 b - - 5 40,h6h5 g4h5 g6h5 f4g5,2313,76,86,469,crushing endgame pawnEndgame short,https://lichess.org/i5nTil2v/black#79,
045Ch,8/1B1k3p/1b1pb1p1/1p6/p4P2/1P1N2KP/P5P1/8 w - - 0 41,b7a6 d7c6 b3a4 b5a4,2275,77,70,101,advantage endgame master short,https://lichess.org/40QgJrXl#80,
045Ng,r1b1k1r1/1p1p1ppp/p1nBp3/q3N3/4P2Q/2P5/2P2PPP/2KR3R b q - 5 16,c6e5 h4e7,1068,176,100,7,mate mateIn1 middlegame oneMove,https://lichess.org/EcWSzgsR/black#31,Sicilian_Defense Sicilian_Defense_Closed
045Ni,r4rk1/pp1q1p2/5p1p/8/3n4/P1NB3b/1PP2PP1/R2Q1RK1 w - - 0 21,g2h3 d7h3 c3e4 d4f3 d1f3 h3f3,1252,75,86,384,advantage kingsideAttack long middlegame,https://lichess.org/JzFwoVqI#40,
045SN,8/8/1p1k4/2p1p3/P1B1K3/5P2/P7/4n3 w - - 4 53,c4d3 e1d3 e4d3 d6d5 d3c3 c5c4,1574,75,87,684,crushing defensiveMove endgame long,https://lichess.org/khlRET1G#104,
045TL,3r1rk1/2q1bppn/b3p3/p5P1/2p1PPN1/3P4/PBPNQ1K1/R4R2 w - - 0 23,d3d4 c4c3 e2a6 c3b2,1255,77,78,1058,advancedPawn advantage fork middlegame short,https://lichess.org/dK15lrr4#44,
045VE,3b4/p7/1PP1k3/P7/6Kp/7P/8/8 b - - 0 45,a7b6 a5a6 e6d6 a6a7,1467,89,80,25,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/4ZPXvbi1/black#89,
045Xz,6k1/pq5p/5Qp1/2p1Bp2/5P2/7P/3r2b1/6RK w - - 0 35,g1g2 b7g2,1072,75,100,500,endgame mate mateIn1 oneMove,https://lichess.org/GQ11tYLk#68,
045Yc,6k1/6b1/p2p2p1/2pPPppn/8/2N1Q3/1q4PP/5RK1 w - - 0 30,e5d6 g7d4 e3d4 c5d4,1399,74,98,5742,advantage endgame pin short,https://lichess.org/Dur41eqc#58,
045fP,r3bk1r/5pp1/p3pn1p/2Np4/3n1P2/3B3N/q1PQ2PP/1R3RK1 b - - 1 18,e8b5 b1a1 a2b2 f1b1 d4f3 g2f3,1914,76,91,89,advantage clearance long middlegame,https://lichess.org/m7L1lDSS/black#35,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
045gE,3Q4/5pk1/pr6/1r3KP1/4B3/8/8/8 w - - 5 61,e4d5 b5d5 d8d5 b6b5 d5b5 a6b5,1358,74,94,1168,clearance crushing endgame long pin sacrifice,https://lichess.org/TPVRXF6n#120,
045jd,5r1k/3b1ppp/5N2/6P1/pp3P2/3Q4/qPP1R2P/2K5 b - - 1 30,d7g4 d3h7,995,75,95,281,endgame mate mateIn1 oneMove,https://lichess.org/lTtPII45/black#59,
045kt,r1b1k1nr/pp3ppp/2n1p3/q2pP3/1b1P4/P1N2N2/1P1Q1PPP/R1B1KB1R w KQkq - 1 10,d2g5 b4c3 b2c3 a5c3,693,82,98,480,crushing middlegame short,https://lichess.org/vb0pGCWO#18,French_Defense French_Defense_Advance_Variation
045lA,r2qkb1r/p1nn1pp1/2p1p1bp/2PpP3/3P4/P1N2P1N/6PP/R1BQKB1R w KQkq - 0 13,f1d3 d8h4 h3f2 h4d4,1585,75,80,59,advantage middlegame short,https://lichess.org/1O37fwpM#24,Slav_Defense Slav_Defense_Other_variations
045qD,r5k1/6pp/2p1p3/1p1pP1q1/4b3/1BP1P1P1/2P2Q1P/5RK1 b - - 2 25,g5e5 f2f7 g8h8 f7f8 a8f8 f1f8,1001,87,85,825,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/HsHF7wIk/black#49,
045rD,5rk1/4b1pp/1Np5/4pp2/4q3/P2Q1NPb/2P2P1P/3R2K1 w - - 0 22,d3e4 f5e4 f3e5 e7c5,1508,82,32,36,crushing middlegame short,https://lichess.org/CbmdTZjK#42,
045tt,6k1/p2q3p/4pppQ/3n4/3B4/P7/r4PPP/2R3K1 b - - 3 29,a2a3 d4c5 d7g7 h6g7 g8g7 c5a3,1641,75,88,740,advantage endgame long,https://lichess.org/pOtcDStr/black#57,
0461m,4rr1k/pppbqppp/2n5/4P3/6n1/1B3N2/PPP3PP/R1BQR1K1 w - - 1 16,c1f4 e7c5 f4e3 g4e3,916,74,100,797,advantage middlegame short,https://lichess.org/VmTdUsIW#30,Philidor_Defense Philidor_Defense_Other_variations
046Am,r1b2rk1/pppp1p2/5Pp1/2q1B3/2B5/3Q4/P2b1PPP/R4RK1 b - - 0 17,c5e5 d3g6 g8h8 g6g7,1773,111,86,13,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/ADC2Q8Me/black#33,Danish_Gambit_Accepted Danish_Gambit_Accepted_Copenhagen_Defense
046At,2k4r/2p2p2/2b1pN2/4Pp1p/p2R4/K1P3P1/2P4P/8 b - - 0 27,h8h6 f6g8 h6g6 g8e7,1661,77,91,651,crushing endgame master short,https://lichess.org/w2aMfGtE/black#53,
046G8,r7/pQ5p/3N1r1k/4p1Bn/8/1P6/P4qPP/R2b3K b - - 0 24,h6g5 d6e4 g5h6 e4f2,1306,74,100,362,advantage fork middlegame short,https://lichess.org/BXp3jCiY/black#47,
046Gh,4R3/r4p2/p2r4/3k2p1/3R4/3K4/8/8 b - - 1 45,d5c5 e8c8 d6c6 d4c4,1390,76,92,4483,advantage endgame rookEndgame short,https://lichess.org/PPjW52yc/black#89,
046JT,8/6pk/8/1QBq2p1/6Pn/7P/PP3PK1/8 w - - 3 32,g2f1 d5d1,1450,86,83,1210,endgame master mate mateIn1 oneMove,https://lichess.org/HwVN9PPD#62,
046KU,Qn3rk1/4ppbp/p5p1/1pp1n3/3q1B1P/8/PPPN1P2/2KR1B1R w - - 1 17,f4e3 e5d3 c2d3 d4b2,1109,76,89,117,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/JtNcaZD0#32,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense
046Ln,1r4k1/2r1pp1p/q2p2p1/Ppn5/1Q6/1P4P1/4PPBP/R1R3K1 w - - 7 24,e2e4 c5d3 c1c7 d3b4,975,86,93,696,crushing fork master middlegame short,https://lichess.org/GjQ77IiQ#46,
046QF,r2qr1k1/p4ppp/3b1n2/1pp1N1P1/2Pp1B2/5Q1P/PP6/R3R1K1 b - - 0 22,f6d7 e5f7 g8f7 f3d5,2325,92,79,46,advantage attraction kingsideAttack middlegame sacrifice short,https://lichess.org/yTAbNvkV/black#43,
046Rc,r4rk1/ppp2ppp/3p4/3q4/1P1b1P1n/3BB1RP/P4P1K/R2Q4 b - - 1 21,d4a1 d3h7 g8h7 d1d5,1292,76,95,23113,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/2237ZlNf/black#41,
046Sy,4r1k1/2pQ1ppq/1p2r2p/2p1Nb2/2P1R3/P2P4/1P3PPP/4R1K1 b - - 13 25,f5e4 d7f7 g8h8 e1e4 h7e4 d3e4,1830,74,92,1060,advantage intermezzo kingsideAttack long middlegame,https://lichess.org/2MY0H7wp/black#49,
046XM,r4rk1/ppq1b1p1/2n1p2p/3pP3/1P6/P2Q1N2/3N1PPP/R1R3K1 b - - 0 16,c6e5 c1c7 e5d3 c7e7,1576,76,83,157,crushing middlegame short,https://lichess.org/wfqm55n1/black#31,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
046Zg,8/6p1/7p/8/8/2kppN1P/6P1/3K4 w - - 2 52,f3e5 e3e2 d1e1 d3d2 e1e2 c3c2,1279,76,64,109,advancedPawn crushing defensiveMove endgame exposedKing knightEndgame long,https://lichess.org/J6Fy6WuE#102,
046aK,8/R7/3K1bk1/p3r3/4P1B1/8/P6p/8 w - - 0 54,g4f5 e5f5 e4f5 g6h6,2156,77,87,208,crushing defensiveMove endgame sacrifice short,https://lichess.org/Oq1PDV01#106,
046cO,3r1rk1/pn3p1p/1p2p1p1/4P3/2p1NP2/4P2R/PP4PP/R5K1 b - - 1 20,d8d3 e4f6 g8g7 h3h7,848,78,88,106,endgame hookMate kingsideAttack mate mateIn2 short,https://lichess.org/SqwIhe5s/black#39,
046pJ,B5k1/2p1Bppp/bqn2n2/4p3/4P3/2NP3P/1r3PP1/R1RQ2K1 w - - 1 26,a8c6 b6f2 g1h2 f2g2,914,79,93,1654,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/xz4ZRUsI#50,
046q6,2r4r/3k2b1/3p4/p2P1p1p/PpPp1pp1/1P1P1P2/7N/R3RB1K w - - 0 28,f3g4 h5g4,1305,77,64,65,crushing middlegame oneMove,https://lichess.org/plMNQn87#54,
046t6,r1b2rk1/pppp1pp1/1bn4p/7n/2B1P2q/P1NP4/1PPBN1PP/R2Q1R1K w - - 5 13,e2f4 h5g3,1342,79,100,111,mate mateIn1 oneMove opening pin,https://lichess.org/CCX0Qqqd#24,Bishops_Opening Bishops_Opening_Other_variations
046tY,r1b2rk1/3n1p1p/p2p1p2/1p1Nq3/4P3/1PP2Q2/1P3PPP/R4RK1 b - - 0 16,c8b7 f3g4 g8h8 g4d7 b7d5 e4d5,1589,353,100,2,equality fork long middlegame,https://lichess.org/1wTsaNQ5/black#31,
046wz,8/8/1p6/3k1p2/pP2pP1p/P1K1P2P/6P1/8 w - - 0 41,c3b2 d5c4 b2c2 b6b5 c2d2 c4b3,1056,82,82,57,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/aPFyeq5k#80,
046xJ,6rk/p4Qp1/4P2p/8/7q/4P3/PP3p1P/6RK w - - 0 34,g1f1 h4e4 f7f3 e4f3,1066,77,89,287,endgame mate mateIn2 short,https://lichess.org/LkA9Zbw4#66,
0470w,8/6p1/4p3/1K2p3/1P5p/7P/4kPP1/8 w - - 1 36,b5c5 e2f2 b4b5 e5e4 b5b6 e4e3 b6b7 e3e2,1553,77,89,1350,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/KK2ek1pA#70,
04711,5kr1/5p2/4p3/pp5R/6P1/P2R2KP/1r6/8 b - - 1 37,b5b4 d3d8 f8e7 d8g8,868,88,84,221,crushing deflection endgame rookEndgame short skewer,https://lichess.org/8j9nzA0u/black#73,
0473c,3r2k1/5ppp/p3p2P/5qP1/1p1P4/1P4Q1/5P2/4R1K1 b - - 0 34,d8d5 g3b8 d5d8 b8d8,1270,99,8,41,endgame,https://lichess.org/WS6jOEIo/black#67,
04779,r1b2rk1/pp3pp1/1qn1pn1p/1N1p4/3P1B2/8/PPP1BPPP/R2Q1RK1 b - - 3 12,a7a6 f4c7 b6b5 e2b5,1568,75,96,11972,advantage opening short trappedPiece,https://lichess.org/cQcxf3xH/black#23,French_Defense French_Defense_Steinitz_Attack
0478H,2k4r/6p1/p1Q3P1/Pp2Pq2/3PpP2/2P1K2p/8/8 b - - 4 47,c8d8 e5e6 f5e6 c6e6,2207,76,85,638,crushing endgame short,https://lichess.org/eLl5MajW/black#93,
0478I,r1b3k1/1pq2p1p/p1pr1np1/8/1P6/5N1P/PQ3PP1/1BR1R1K1 b - - 1 23,f6d5 e1e8,856,89,95,146,mate mateIn1 middlegame oneMove,https://lichess.org/sKuqOwcn/black#45,
047BA,7Q/ppk4p/2p3p1/1q1n4/3P4/2P3b1/PP1NK3/R1B4R w - - 3 25,e2f3 b5d3 f3g4 h7h5 h1h5 g6h5,2033,110,92,14,crushing exposedKing long middlegame,https://lichess.org/iGScPYRb#48,
047PR,8/p7/8/7P/Pkp5/1r2R3/5K2/8 b - - 1 56,b3e3 f2e3 c4c3 h5h6 c3c2 e3d2 c2c1q d2c1,1918,74,95,593,crushing endgame veryLong,https://lichess.org/0vmnv1IM/black#111,
047Qs,2kr3r/4q1pp/1Q3p2/3pp3/P7/2R1PP2/3P1P1P/6K1 b - - 0 23,c8d7 b6c6,1878,110,75,65,dovetailMate endgame mate mateIn1 oneMove,https://lichess.org/yy4T5OMz/black#45,
047Tg,r3k2r/pp1n1pp1/4b2p/q7/1bpP3B/2N5/PPB3PP/R2Q1RK1 b kq - 0 15,e8g8 d4d5 b4c3 d5e6,1859,74,93,1784,advantage middlegame short,https://lichess.org/KsmmudGP/black#29,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
047hJ,2r5/QR2bkpp/2qp4/3n1p2/3Bp3/8/P4PPP/5RK1 w - - 1 32,f1b1 c6c1 b1c1 c8c1,752,105,92,976,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/CciCUn3l#62,
047lo,1rR3k1/p2Q1pp1/4p2p/3nP3/3pB2P/1q3NP1/1r3P2/4BK1R b - - 3 26,b8c8 d7c8,569,101,79,199,mate mateIn1 middlegame oneMove,https://lichess.org/Hk5eQP8K/black#51,
047o7,3rr3/5pkp/1Q1R2p1/pPp5/P7/4P2P/2q2PP1/4R1K1 b - - 0 25,c2a4 d6d8 e8d8 b6d8,1136,81,65,100,crushing endgame short,https://lichess.org/1uWmuPMM/black#49,
047oD,r3k2r/pppb1ppp/2n1pn2/8/QbPPq3/2N1B3/PP2NPPP/R3KB1R w KQkq - 9 9,a2a3 c6d4 a4b4 d4c2 e1d2 c2b4 c3e4 f6e4,1870,75,95,8221,advantage fork middlegame pin sacrifice veryLong,https://lichess.org/kdbcpSgM#16,French_Defense French_Defense_Exchange_Variation
047pT,3Q1bk1/pp1b3p/2q1p1p1/2p1P3/P1B2B2/1P5P/2P3P1/6K1 b - - 2 29,g8f7 c4b5 c6d5 d8d7 d5d7 b5d7,2254,81,90,1029,crushing endgame long,https://lichess.org/6WEKCZeX/black#57,
047ri,8/7p/RP2p3/2K2kP1/5P2/4r3/P7/7b b - - 0 37,e3f3 b6b7 f3c3 c5d4 h1b7 a6a5 f5f4 d4c3,2342,94,89,1845,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/lXRFBqSA/black#73,
047t6,2bR4/6pk/1p5p/r2nBp2/8/p2B3P/5PP1/6K1 b - - 5 36,a5c5 d8c8 d5e7 c8c5,1667,79,92,2912,advantage endgame master masterVsMaster pin short superGM,https://lichess.org/QiFqZaNg/black#71,
047uP,6k1/6pp/4pp2/3b4/1P6/1P6/6PP/rBR3K1 b - - 2 34,d5b3 b1h7 g8h7 c1a1,1481,74,94,14029,crushing discoveredAttack endgame short,https://lichess.org/KUhWYgrY/black#67,
047ym,r3r1k1/pR4pp/2n5/2q1p2Q/4pP1b/7P/P1P3PK/7R b - - 1 23,e8b8 h5f7 g8h8 f7g7,1016,80,93,1851,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/AClQMrpn/black#45,
0482Q,4r1k1/ppq2pp1/2p1r1b1/4N1Q1/1P6/P2P3P/2P2PP1/1R2R1K1 w - - 1 24,e5g6 e6e1 b1e1 e8e1,743,102,95,709,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/OPe5KsjZ#46,
048Ge,r1bq1rk1/p1p2ppp/2pp1n2/6B1/1b2P3/2NB4/PPP2PPP/R2Q1RK1 b - - 1 9,d6d5 e4e5,1640,86,79,42,advantage oneMove opening,https://lichess.org/fruWMQBT/black#17,Scotch_Game Scotch_Game_Schmidt_Variation
048K1,r4k2/1b1Qr3/p1p1Nq2/1pPn4/P2P4/1B6/5PPP/R3R1K1 b - - 0 25,f6e6 d7e6 e7e6 e1e6,1608,76,96,13071,crushing middlegame short,https://lichess.org/bFuAwCyV/black#49,
048Me,2r3k1/1pp3bp/p2p2p1/1q1P2B1/4r3/1P3N2/2RQ2PP/2R3K1 w - - 0 25,c2c7 c8c7 c1c7 b5b6,1901,75,86,339,crushing middlegame short,https://lichess.org/NNsNdYzr#48,
048Mr,8/2pb2p1/3k3p/pnp2p2/2K2P1P/1P1B2P1/5B2/8 b - - 1 39,b5a7 f2c5 d6e6 c5a7,1026,84,80,122,crushing endgame fork short,https://lichess.org/arpG5EyQ/black#77,
048P3,1k1B4/ppp4p/2pbQ3/8/5q2/3P1P2/P1PN2PP/R4R1K w - - 4 20,d8g5 f4h2,950,76,88,170,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/QvU4KKjj#38,
048PC,r2k3r/pp3ppp/2p1b3/3nP3/2pP4/2B5/PP3PPP/2KR1B1R w - - 2 13,f1c4 d5c3 c4e6 c3d1,1250,238,-10,9,advantage middlegame short,https://lichess.org/n16I3x2H#24,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
048Un,6k1/6p1/8/Q7/P4PK1/6P1/8/3q4 w - - 5 44,g4f5 d1h5 f5e4 h5a5,1196,77,94,961,crushing endgame queenEndgame short skewer,https://lichess.org/CI5urSLm#86,
048VU,rbb2rk1/1p3ppp/pqn2n2/3p4/3Pp3/P1N1B2P/1PP1BPPN/R2QK2R b KQ - 3 13,b6b2 c3a4 b2a1 d1a1,1356,75,70,298,advantage opening short trappedPiece,https://lichess.org/dkqRE4rk/black#25,Zukertort_Opening Zukertort_Opening_Other_variations
048cA,4k3/7R/6p1/1p3r2/1r1p4/5PK1/2P5/5R2 b - - 1 45,b4b2 f1a1 f5f7 a1a8 e8e7 a8a7,1965,74,92,1052,crushing endgame exposedKing long quietMove rookEndgame,https://lichess.org/OGxc7NED/black#89,
048dz,r1b1kb1r/p1qnpppp/2p5/4p1N1/1p1P1Q2/1BN5/PPP2PPP/R3K2R b KQkq - 0 11,e5f4 b3f7 e8d8 g5e6,859,78,95,2703,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/qRTfKDif/black#21,Czech_Defense Czech_Defense_Other_variations
048l9,2kr1r2/qp1b4/3Q4/p2Pp3/4P3/P5P1/1P4BP/R6K b - - 2 27,b7b6 a1c1 c8b7 c1c7,1631,75,72,477,advantage middlegame short,https://lichess.org/1C9biKsB/black#53,
048lE,r4rk1/pp2bbpp/1qnp1p2/3p2B1/3P3Q/3B1N2/PPPN2PP/4RRK1 b - - 3 15,f6g5 h4h7,751,85,100,206,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/5Ra2s98c/black#29,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense
0493c,7k/ppp1bp1p/7r/3P3r/2p5/2N2RP1/PP2R2P/7K w - - 0 25,e2e7 h5h2 h1g1 h2h1 g1f2 h6h2 f2e3 h1e1,892,77,100,87,advantage endgame veryLong,https://lichess.org/YbWE3W26#48,
04972,rn1qk2r/pbp2ppp/1p1ppn2/3P4/5P2/2B2N2/PPP1Q1PP/2KR1B1R b kq - 2 10,b7d5 c3f6 d8f6 d1d5,1563,74,93,1759,advantage intermezzo opening pin short,https://lichess.org/BnbN9dRu/black#19,English_Defense English_Defense_Other_variations
049I6,8/4k1p1/5pKp/7P/6P1/8/8/8 b - - 9 49,e7e6 g6g7 f6f5 g4g5 f5f4 g5h6 f4f3 h6h7 f3f2 h7h8q,2241,76,86,133,endgame,https://lichess.org/85nsQIWl/black#97,
049L6,r1bqk2r/ppp2pp1/2nb3p/4p3/2B5/2P2N2/PPP2PPP/R1BQR1K1 w kq - 0 9,f3e5 d6e5 c1f4 d8d1 a1d1 f7f6,2288,88,87,155,advantage defensiveMove discoveredAttack long opening,https://lichess.org/pwg04r5J#16,Russian_Game Russian_Game_Italian_Variation
049LH,4r1k1/5ppp/1p6/p1pP4/P2b1qN1/1Q6/BPP4P/R6K w - - 0 24,d5d6 f4e4 b3f3 e4f3,1594,74,88,696,fork mate mateIn2 middlegame short,https://lichess.org/MI95G9Dg#46,
049XY,r2qkb1r/pp1npppp/2p2n2/8/2BP2b1/2N1BN2/PPP3PP/R2Q1RK1 b kq - 5 8,d7b6 c4f7 e8f7 f3e5 f7g8 e5g4,1785,74,75,129,advantage attackingF2F7 attraction long master opening sacrifice,https://lichess.org/w1tjWxY5/black#15,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Ziegler_Defense
049Yk,2r3k1/3R1pbp/1N2n1p1/p7/1pB1n3/1P2B3/5PPP/6K1 b - - 1 25,c8d8 c4e6 d8d7 e6d7,1354,79,82,55,advantage middlegame short,https://lichess.org/cqQrahfb/black#49,
049b2,rn4k1/5rp1/1q5p/2bp3n/2P3b1/2N5/BPP2PPP/R1B1QRK1 b - - 0 18,c5f2 f1f2 b6f2 e1f2 f7f2 g1f2,968,78,89,73,advantage long middlegame,https://lichess.org/ZB98nA4e/black#35,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
049fm,r1b2rk1/1pq2ppp/p2b1n2/2p5/2B5/2N4P/PPPB1PP1/2KRQ2R w - - 3 15,d2g5 d6f4 g5f4 c7f4 e1d2 f4c4,1121,76,96,4010,crushing fork long opening,https://lichess.org/hZwhxR1s#28,Philidor_Defense Philidor_Defense_Other_variations
049fn,2R3k1/4r1p1/p2p1n1p/1p1PpQ2/4P3/4q3/PP2B1PP/7K b - - 1 27,g8f7 e2h5 g7g6 f5g6,1528,87,29,36,endgame mate mateIn2 short,https://lichess.org/bVYzLiMM/black#53,
049gH,2krr3/1ppq1pp1/B1n2b1p/2pN1P1n/Q3P2P/5P2/PP3B2/R3K2R w KQ - 1 20,a1c1 d7d5 e1g1 d5d6 a6b7 c8b7,2443,80,84,79,advantage long middlegame pin quietMove,https://lichess.org/InFvY2Ev#38,
049u9,7R/4k3/8/5K2/8/8/8/3r4 b - - 21 71,e7d6 h8d8 d6c6 d8d1,898,88,93,819,crushing endgame master rookEndgame short skewer,https://lichess.org/PPJPBdVl/black#141,
049wn,2r2rk1/1q2bp1p/p2p1p2/2p1p2N/Qn5P/PP4P1/1B1P1P2/2R2RK1 b - - 0 22,b4d3 a4g4 g8h8 g4g7,1197,77,92,859,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/1k7gF5Rk/black#43,
049xB,8/ppk1q1p1/4p2p/2p1p3/4P1Q1/2NP1N2/PPn3PP/5K2 w - - 0 21,f3e5 c2e3 f1e2 e3g4,996,80,91,215,advantage endgame fork short,https://lichess.org/Wr1hFmlo#40,
049yg,4kn2/1p3p2/2q1p3/p3P3/4rP2/P1P2QP1/3K4/R2N4 w - - 1 27,a1b1 e4d4 c3d4 c6f3,1500,77,87,644,advantage discoveredAttack endgame short,https://lichess.org/p4st8539#52,
04A8a,5r2/1bb5/4p1k1/1P1p1p1B/2pP3q/2P3NP/3Q1P2/7K b - - 3 35,g6f6 d2h6 f6e7 h6g7 e7d6 g7f8,1583,74,89,1045,advantage deflection fork long middlegame,https://lichess.org/mdooP2qg/black#69,
04ADf,8/4p2p/4k1p1/4P3/2P3b1/4R1P1/P2KB1r1/8 b - - 14 45,g2e2 e3e2 g4e2 d2e2,585,96,63,148,crushing endgame short,https://lichess.org/XqUWQFae/black#89,
04ALm,r1b1k1nr/pppp1pp1/7p/2bNp3/4P1Q1/1P1P4/1PP2qPP/R1BK2NR b kq - 0 9,g8f6 g4g7 f2f1 d1d2 c5b4 c2c3,2346,79,90,682,crushing long middlegame,https://lichess.org/WwSNlqIY/black#17,Vienna_Game Vienna_Game_Max_Lange_Defense
04AMm,7r/1b3k1r/p3p1p1/1p1pPpR1/3P3q/P2B4/1P4QP/6RK w - - 5 50,g5g6 h4h2 g2h2 h7h2,668,88,88,304,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/rIFdI7gK#98,
04ARF,5rk1/p1p2pb1/8/1p3NB1/3q4/n4P2/PPQ3P1/2K1R3 b - - 2 24,a3c2 f5e7 g8h7 e1h1,1642,74,91,2852,crushing middlegame short,https://lichess.org/ZFsczp2C/black#47,
04AXr,rn1qkbnr/ppp2ppp/8/8/2Bp2b1/1Q2PN2/PP3PPP/RNB1K2R b KQkq - 2 6,g4f3 c4f7 e8d7 b3e6,1324,77,95,26302,attackingF2F7 mate mateIn2 opening short,https://lichess.org/pDpAOHm3/black#11,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation
04AeM,8/p7/6p1/2ppk1Pp/7P/1PP1K3/P7/8 b - - 0 36,e5f5 b3b4 c5b4 c3b4,1974,76,91,1075,crushing endgame pawnEndgame short,https://lichess.org/jCvTdla2/black#71,
04Agi,r1b2Qn1/pp6/k1n5/7q/2NP4/2P4P/PP4P1/5RK1 b - - 4 24,b7b5 f8a3 a6b7 f1f7 h5f7 c4d6 b7c7 d6f7,2368,83,84,463,attraction crushing fork middlegame sacrifice veryLong,https://lichess.org/8DU0ym6M/black#47,
04Axh,r2q1rk1/pppb1ppp/2nb1p2/8/2QP4/2NBPN2/PP3PPP/R3K2R b KQ - 2 10,d7e6 d4d5 c6e5 f3e5,1359,79,89,345,crushing fork middlegame short,https://lichess.org/5ifiXuR0/black#19,Queens_Pawn_Game Queens_Pawn_Game_Levitsky_Attack
04Az3,4r1k1/1p3pp1/p5r1/2P4p/4P3/P2PQNq1/8/R3RK2 w - - 2 32,e3f2 g3h3 f1e2 g6g2 e2e3 g2f2,1273,74,94,8329,clearance crushing long middlegame pin,https://lichess.org/qpm1voJ6#62,
04B6d,8/8/8/7R/3P4/pP1kP1K1/1r6/8 w - - 1 42,d4d5 a3a2 h5h1 b2b1,1518,74,94,3983,advancedPawn crushing endgame rookEndgame short,https://lichess.org/13dKHgH1#82,
04BD7,6k1/5p2/3pp2p/6pP/r2BK1P1/1r6/8/2R5 b - - 1 35,b3b4 c1c8 g8h7 c8h8,757,96,60,64,endgame mate mateIn2 short,https://lichess.org/Jmx0e6BI/black#69,
04BEo,1rq2r1k/p3p1bp/6p1/3NP3/2Bp4/4P3/PPQ1K2P/6RR w - - 0 25,e3d4 b8b2 c2b2 c8c4,1624,208,33,4,advantage deflection middlegame pin short,https://lichess.org/kdvBjKHe#48,
04BFf,8/p7/2pk3p/3n2p1/P7/4r1P1/1R3K2/3R4 b - - 1 36,g5g4 d1d5 d6d5 f2e3,1169,78,92,1915,crushing endgame short,https://lichess.org/bawjbcni/black#71,
04BH8,2r3k1/pp2npp1/3r2qp/8/2BBp3/1PP3Rb/P4P2/R2Q3K b - - 0 28,g6f5 g3g7 g8f8 g7f7 f5f7 c4f7,1395,86,79,172904,crushing fork long middlegame,https://lichess.org/G4dmqMvs/black#55,
